episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
121,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.362084,1.0,1.0,1.0,-0.362084,1.0,1.0,1.0,9,1.0,1.0,,,,,,,,,,
121,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,1.0,-0.736835,0.753851,,1.0,-0.736835,0.753851,0.0,,,,,,,1.0,0.7394747048616409,0.8769254982471466,,,,,
121,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.429823,-0.952084,-0.74581,-0.955963,-0.429823,-0.952084,-0.74581,-0.955963,,,,,,,,,,0.2850886285305023,0.023957908153533936,128,0.022018641233444214,
121,4,verifier,verify_answer,verify_answer,0.5683,1,,0.796603,,,,0.796603,0.0,0.0,0.0,,,,,,,,,,,,,,0.8983013033866882
122,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.318634,0.706353,1.0,1.0,-0.318634,0.706353,1.0,1.0,10,0.8531767129898071,1.0,,,,,,,,,,
122,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.72277,-0.836875,0.794227,,0.72277,-0.836875,0.794227,0.0,,,,,,,0.8613851070404053,0.7244687020778655,0.897113561630249,,,,,
122,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.388408,-0.798007,-0.438396,-0.405385,-0.388408,-0.798007,-0.438396,-0.405385,,,,,,,,,,0.30579623579978943,0.10099658370018005,158,0.297307625412941,
122,4,verifier,verify_answer,verify_answer,0.6611,1,,0.139808,,,,0.139808,0.0,0.0,0.0,,,,,,,,,,,,,,0.5699037835001945
123,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.98671,-0.219032,0.961253,1.0,0.98671,-0.219032,0.961253,1.0,0.993355005979538,10,0.9806262850761414,1.0,,,,,,,,,,
123,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,1.0,-0.968868,0.562724,,1.0,-0.968868,0.562724,0.0,,,,,,,1.0,0.7046697348356247,0.7813620567321777,,,,,
123,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.345782,-0.997713,-0.508097,-0.982104,-0.345782,-0.997713,-0.508097,-0.982104,,,,,,,,,,0.3271091878414154,0.0011436045169830322,128,0.008947968482971191,
123,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.47643,,,,0.47643,0.0,0.0,0.0,,,,,,,,,,,,,,0.7382150739431381
123,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.102711,,,,0.102711,0.0,0.0,0.0,,,,,,,,,,,,,,0.5513554476201534
123,6,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,-0.039355,-0.951501,-0.678712,-0.933568,-0.039355,-0.951501,-0.678712,-0.933568,,,,,,,,,,0.4803226962685585,0.024249255657196045,128,0.033216238021850586,
123,7,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.71177,,,,0.71177,0.0,0.0,0.0,,,,,,,,,,,,,,0.855884850025177
123,8,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_regeneration,-0.07,0,generator,0.215644,,,,0.215644,0.0,0.0,0.0,,,,,,,,,,,,,,0.6078218370676041
123,9,generator,generate_answer|generate_with_strict_citations|generate_short_answer|regenerate,generate_short_answer,-0.07,0,verifier,0.045531,-0.918666,-0.411514,-0.985808,0.045531,-0.918666,-0.411514,-0.985808,,,,,,,,,,0.5227655041962862,0.0406670868396759,128,0.0070961713790893555,
123,10,verifier,verify_answer,verify_answer,0.0639,1,,0.491561,,,,0.491561,0.0,0.0,0.0,,,,,,,,,,,,,,0.745780274271965
124,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.46868,0.824594,0.791237,1.0,-0.46868,0.824594,0.791237,1.0,8,0.9122972190380096,0.8956185579299927,,,,,,,,,,
124,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.715541,-0.981154,0.586868,,0.715541,-0.981154,0.586868,0.0,,,,,,,0.857770562171936,0.7028269678354263,0.7934339940547943,,,,,
124,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.557802,-0.888854,-0.000937,-0.960555,-0.557802,-0.888854,-0.000937,-0.960555,,,,,,,,,,0.22109875082969666,0.055572956800460815,132,0.019722431898117065,
124,4,verifier,verify_answer,verify_answer,0.6329,1,,-0.413148,,,,-0.413148,0.0,0.0,0.0,,,,,,,,,,,,,,0.29342620074748993
125,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.115414,1.0,1.0,1.0,-0.115414,1.0,1.0,1.0,11,1.0,1.0,,,,,,,,,,
125,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.464783,-0.882107,0.348173,,0.464783,-0.882107,0.348173,0.0,,,,,,,0.7323916256427765,0.717683956027031,0.6740867048501968,,,,,
125,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.663912,-0.880173,-0.101912,-0.968391,-0.663912,-0.880173,-0.101912,-0.968391,,,,,,,,,,0.16804376244544983,0.05991366505622864,128,0.015804380178451538,
125,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.425277,,,,-0.425277,0.0,0.0,0.0,,,,,,,,,,,,,,0.2873616963624954
125,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.723953,,,,-0.723953,0.0,0.0,0.0,,,,,,,,,,,,,,0.1380237340927124
125,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,1.0,-0.581311,1.0,1.0,1.0,-0.581311,1.0,1.0,1.0,8,1.0,1.0,,,,,,,,,,
125,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.085574,-0.83104,-0.457748,,0.085574,-0.83104,-0.457748,0.0,,,,,,,0.5427869223058224,0.7253440499305724,0.27112601697444916,,,,,
125,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.41698,-0.767862,-0.180152,-0.235373,-0.41698,-0.767862,-0.180152,-0.235373,,,,,,,,,,0.29151007533073425,0.11606898903846741,204,0.38231347501277924,
125,9,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.233238,,,,0.233238,0.0,0.0,0.0,,,,,,,,,,,,,,0.6166189014911652
125,10,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.033642,,,,-0.033642,0.0,0.0,0.0,,,,,,,,,,,,,,0.48317891731858253
125,11,retriever,retrieve_more,retrieve_more,-0.02,0,grader,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,5,1.0,1.0,,,,,,,,,,
125,12,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.5512,1,,-0.149508,-1.0,-0.751858,,-0.149508,-1.0,-0.751858,0.0,,,,,,,0.4252459779381752,0.7,0.12407094240188599,,,,,
126,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.983118,-0.515851,0.956944,0.776607,0.983118,-0.515851,0.956944,0.776607,0.9915590882301331,8,0.9784722030162811,0.8883033692836761,,,,,,,,,,
126,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.207818,-1.0,0.307336,,0.207818,-1.0,0.307336,0.0,,,,,,,0.6039091199636459,0.7,0.6536681950092316,,,,,
126,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.497729,-1.0,-0.218421,-0.886185,-0.497729,-1.0,-0.218421,-0.886185,,,,,,,,,,0.25113533437252045,0.0,128,0.056907325983047485,
126,4,verifier,verify_answer,verify_answer,0.789,1,,-0.776656,,,,-0.776656,0.0,0.0,0.0,,,,,,,,,,,,,,0.11167201399803162
127,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.29251,0.889892,0.815334,1.0,-0.29251,0.889892,0.815334,1.0,10,0.9449460208415985,0.9076668918132782,,,,,,,,,,
127,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.287452,-1.0,0.254617,,0.287452,-1.0,0.254617,0.0,,,,,,,0.6437261551618576,0.7,0.6273083686828613,,,,,
127,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.508092,-0.952562,-0.407078,-1.0,-0.508092,-0.952562,-0.407078,-1.0,,,,,,,,,,0.24595379829406738,0.023719102144241333,128,0.0,
127,4,verifier,verify_answer,verify_answer,0.7267,1,,-0.588656,,,,-0.588656,0.0,0.0,0.0,,,,,,,,,,,,,,0.205672025680542
128,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.262037,1.0,0.636983,1.0,-0.262037,1.0,0.636983,1.0,10,1.0,0.8184913992881775,,,,,,,,,,
128,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.300851,-1.0,0.634579,,0.300851,-1.0,0.634579,0.0,,,,,,,0.650425374507904,0.7,0.817289412021637,,,,,
128,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.521319,-0.961208,-0.602118,-1.0,-0.521319,-0.961208,-0.602118,-1.0,,,,,,,,,,0.2393404245376587,0.01939597725868225,128,0.0,
128,4,verifier,verify_answer,verify_answer,0.5401,1,,-0.722256,,,,-0.722256,0.0,0.0,0.0,,,,,,,,,,,,,,0.13887211680412292
129,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.898553,-0.613386,1.0,0.587622,0.898553,-0.613386,1.0,0.587622,0.9492763876914978,7,1.0,0.7938109636306763,,,,,,,,,,
129,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.363513,-0.831047,0.404699,,0.363513,-0.831047,0.404699,0.0,,,,,,,0.681756466627121,0.7253429681062697,0.702349528670311,,,,,
129,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.57798,-0.7158,-0.485002,-0.702702,-0.57798,-0.7158,-0.485002,-0.702702,,,,,,,,,,0.2110101580619812,0.1421000361442566,128,0.14864903688430786,
129,4,verifier,verify_answer,verify_answer,0.7939,1,,-0.960498,,,,-0.960498,0.0,0.0,0.0,,,,,,,,,,,,,,0.019750863313674927
130,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.561794,0.853216,0.616832,1.0,-0.561794,0.853216,0.616832,1.0,8,0.9266081750392914,0.8084157705307007,,,,,,,,,,
130,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.179991,-0.953918,0.622114,,-0.179991,-0.953918,0.622114,0.0,,,,,,,0.41000472754240036,0.7069122493267059,0.8110570907592773,,,,,
130,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.700139,-1.0,-0.276742,-0.968807,-0.700139,-1.0,-0.276742,-0.968807,,,,,,,,,,0.14993035793304443,0.0,128,0.015596359968185425,
130,4,verifier,verify_answer,verify_answer,0.7583,1,,-0.756977,,,,-0.756977,0.0,0.0,0.0,,,,,,,,,,,,,,0.12151128053665161
131,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.471722,0.752963,0.734341,1.0,-0.471722,0.752963,0.734341,1.0,8,0.87648144364357,0.8671706318855286,,,,,,,,,,
131,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.021968,-0.951899,0.414457,,-0.021968,-0.951899,0.414457,0.0,,,,,,,0.48901592288166285,0.7072151690721511,0.7072287052869797,,,,,
131,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.419808,-0.93831,-0.600875,-0.994036,-0.419808,-0.93831,-0.600875,-0.994036,,,,,,,,,,0.2900959402322769,0.030844837427139282,128,0.0029819607734680176,
131,4,verifier,verify_answer,verify_answer,0.6447,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
132,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.469868,0.51971,0.725622,1.0,-0.469868,0.51971,0.725622,1.0,8,0.7598550915718079,0.8628109693527222,,,,,,,,,,
132,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.089708,-0.841361,0.361924,,-0.089708,-0.841361,0.361924,0.0,,,,,,,0.4551459960639477,0.7237957805395125,0.6809619665145874,,,,,
132,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.421815,-1.0,-0.46225,-0.734213,-0.421815,-1.0,-0.46225,-0.734213,,,,,,,,,,0.28909240663051605,0.0,128,0.13289326429367065,
132,4,verifier,verify_answer,verify_answer,0.4584,1,,-0.96139,,,,-0.96139,0.0,0.0,0.0,,,,,,,,,,,,,,0.019305020570755005
133,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.95552,-0.615397,1.0,0.994863,0.95552,-0.615397,1.0,0.994863,0.9777598977088928,7,1.0,0.9974316954612732,,,,,,,,,,
133,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-0.828203,0.483949,,-1.0,-0.828203,0.483949,0.0,,,,,,,0.0,0.7257695019245147,0.7419746518135071,,,,,
133,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.693377,-0.998493,-0.476511,-0.954031,-0.693377,-0.998493,-0.476511,-0.954031,,,,,,,,,,0.1533116102218628,0.0007536709308624268,128,0.022984683513641357,
133,4,verifier,verify_answer,verify_answer,0.7377,1,,-0.905448,,,,-0.905448,0.0,0.0,0.0,,,,,,,,,,,,,,0.047275811433792114
134,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.207963,0.104704,0.807388,1.0,-0.207963,0.104704,0.807388,1.0,10,0.5523521862924099,0.9036939144134521,,,,,,,,,,
134,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.2967,-0.99242,0.289911,,-0.2967,-0.99242,0.289911,0.0,,,,,,,0.35164977610111237,0.7011369347572326,0.6449557244777679,,,,,
134,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.20233,-1.0,-0.665856,-1.0,-0.20233,-1.0,-0.665856,-1.0,,,,,,,,,,0.39883510023355484,0.0,128,0.0,
134,4,verifier,verify_answer,verify_answer,0.6226,1,,-0.844901,,,,-0.844901,0.0,0.0,0.0,,,,,,,,,,,,,,0.07754972577095032
135,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.717801,-0.358267,0.492003,0.647676,0.717801,-0.358267,0.492003,0.647676,0.8589006662368774,9,0.7460013031959534,0.8238377869129181,,,,,,,,,,
135,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.57144,-0.865518,0.005944,,-0.57144,-0.865518,0.005944,0.0,,,,,,,0.2142799198627472,0.7201722770929336,0.502972220769152,,,,,
135,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.601454,-0.806583,-0.505298,-0.885974,-0.601454,-0.806583,-0.505298,-0.885974,,,,,,,,,,0.199273020029068,0.09670862555503845,128,0.05701291561126709,
135,4,verifier,verify_answer,verify_answer,0.5532,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
136,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.262625,0.618675,0.324657,1.0,-0.262625,0.618675,0.324657,1.0,10,0.8093375861644745,0.6623285114765167,,,,,,,,,,
136,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.964532,-1.0,0.368241,,-0.964532,-1.0,0.368241,0.0,,,,,,,0.017734229564666748,0.7,0.6841206252574921,,,,,
136,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-1.0,-0.155091,-0.872818,-1.0,-1.0,-0.155091,-0.872818,,,,,,,,,,0.0,0.0,133,0.06359085440635681,
136,4,verifier,verify_answer,verify_answer,0.7459,1,,-0.608452,,,,-0.608452,0.0,0.0,0.0,,,,,,,,,,,,,,0.19577398896217346
137,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.914547,0.075491,0.001877,0.045222,0.914547,0.075491,0.001877,0.045222,0.9572736024856567,13,0.5009386136080138,0.5226108767092228,,,,,,,,,,
137,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.83607,-1.0,0.049942,,-0.83607,-1.0,0.049942,0.0,,,,,,,0.08196491003036499,0.7,0.5249711442738771,,,,,
137,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.706555,-1.0,-0.131121,-1.0,-0.706555,-1.0,-0.131121,-1.0,,,,,,,,,,0.1467224359512329,0.0,128,0.0,
137,4,verifier,verify_answer,verify_answer,0.4431,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
138,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.776033,0.023947,0.034613,0.261421,0.776033,0.023947,0.034613,0.261421,0.8880167305469513,12,0.5173066928982735,0.6307106763124466,,,,,,,,,,
138,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-0.786022,0.131868,,-1.0,-0.786022,0.131868,0.0,,,,,,,0.0,0.7320966720581055,0.5659338980913162,,,,,
138,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.806113,-1.0,-0.271513,-1.0,-0.806113,-1.0,-0.271513,-1.0,,,,,,,,,,0.0969434380531311,0.0,128,0.0,
138,4,verifier,verify_answer,verify_answer,0.8973,1,,-0.860851,,,,-0.860851,0.0,0.0,0.0,,,,,,,,,,,,,,0.06957447528839111
139,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.70382,0.12544,-0.133835,0.13815,0.70382,0.12544,-0.133835,0.13815,0.8519100844860077,13,0.43308231979608536,0.5690751820802689,,,,,,,,,,
139,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.865411,-1.0,-0.048046,,-0.865411,-1.0,-0.048046,0.0,,,,,,,0.06729456782341003,0.7,0.47597685642540455,,,,,
139,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.804243,-1.0,-0.159922,-0.91157,-0.804243,-1.0,-0.159922,-0.91157,,,,,,,,,,0.09787830710411072,0.0,128,0.04421481490135193,
139,4,verifier,verify_answer,verify_answer,0.4514,1,,-0.770121,,,,-0.770121,0.0,0.0,0.0,,,,,,,,,,,,,,0.11493939161300659
140,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.012473,0.17965,-0.092832,1.0,0.012473,0.17965,-0.092832,1.0,12,0.5898251682519913,0.4535840228199959,,,,,,,,,,
140,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.751946,-1.0,0.12038,,-0.751946,-1.0,0.12038,0.0,,,,,,,0.12402710318565369,0.7,0.560189962387085,,,,,
140,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.961918,-1.0,-0.047236,-0.924543,-0.961918,-1.0,-0.047236,-0.924543,,,,,,,,,,0.01904088258743286,0.0,133,0.03772866725921631,
140,4,verifier,verify_answer,verify_answer,0.7262,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
141,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.16939,0.127162,-0.120946,1.0,-0.16939,0.127162,-0.120946,1.0,11,0.563580758869648,0.43952683359384537,,,,,,,,,,
141,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.737564,-1.0,0.243318,,-0.737564,-1.0,0.243318,0.0,,,,,,,0.13121813535690308,0.7,0.6216592341661453,,,,,
141,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.594464,-0.935363,-0.551615,-1.0,-0.594464,-0.935363,-0.551615,-1.0,,,,,,,,,,0.20276781916618347,0.03231862187385559,128,0.0,
141,4,verifier,verify_answer,verify_answer,0.3418,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
142,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.373969,0.064568,-0.095587,1.0,-0.373969,0.064568,-0.095587,1.0,9,0.5322840139269829,0.45220664888620377,,,,,,,,,,
142,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.752954,-0.987728,0.353576,,-0.752954,-0.987728,0.353576,0.0,,,,,,,0.12352308630943298,0.7018407642841339,0.6767878979444504,,,,,
142,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.620371,-1.0,-0.567389,-0.917195,-0.620371,-1.0,-0.567389,-0.917195,,,,,,,,,,0.18981432914733887,0.0,128,0.04140254855155945,
142,4,verifier,verify_answer,verify_answer,0.7763,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
143,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.152089,0.316549,-0.042688,1.0,-0.152089,0.316549,-0.042688,1.0,11,0.6582742631435394,0.4786561019718647,,,,,,,,,,
